id,alias,aliases,price_num,price_num_imputado,phone,address,rating,review_count,transactions,image_url,url,location.zip_code,coordinates.longitude,coordinates.latitude
ERYEi0job-Kwca1lkOcRhg,noodlebird-chicago,"['asianfusion', 'noodles']",2,False,17737544000,2957 W Diversey,4.3,130,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/GCdFIUMr58KVBJ7nG2bx7A/o.jpg,https://www.yelp.com/biz/noodlebird-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60647,-87.7023888774715,41.93194357461772
8wARj6QqmnSkUqLwoBCn7w,gibsons-italia-chicago-2,"['steak', 'italian', 'seafood']",3,False,13124141100,233 N Canal St,4.3,1042,['delivery'],https://s3-media0.fl.yelpcdn.com/bphoto/VF-gbJjGBkBYsBcc85i0Bg/o.jpg,https://www.yelp.com/biz/gibsons-italia-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60606,-87.63957346218746,41.88660415612635
SNMDHCuAwZQX-Chtq7Q5lA,nettare-chicago-2,"['cocktailbars', 'newamerican', 'cafes']",2,True,0,1953 W Chicago Ave,4.5,53,[],https://s3-media0.fl.yelpcdn.com/bphoto/_oLV6vx2fjInm-rdkBilqg/o.jpg,https://www.yelp.com/biz/nettare-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.67662461847067,41.89575065216653
UKs05XWhbP0riI8O0Kv36w,boeufhaus-chicago,"['brasseries', 'cocktailbars', 'steak']",3,False,17736612116,1012 N Western Ave,4.2,483,['delivery'],https://s3-media0.fl.yelpcdn.com/bphoto/JdjZHqlAkka5I86ZshrB_g/o.jpg,https://www.yelp.com/biz/boeufhaus-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.687487,41.899831
IqJKz6-IBIbcfUcotMXO8Q,cafe-istanbul-chicago-4,"['turkish', 'mediterranean']",2,False,17736619487,2014 W Division St,4.5,359,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/p9ItsZSsPz7hILRYWkteZQ/o.jpg,https://www.yelp.com/biz/cafe-istanbul-chicago-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.6778866,41.9034987
-otD9myzwCgSYXdcx90jLQ,dear-margaret-chicago,"['french', 'comfortfood', 'desserts']",3,False,17733608213,2965 N Lincoln Ave,4.6,167,['delivery'],https://s3-media0.fl.yelpcdn.com/bphoto/NcLrflRO5HFW5VZlE_TzFg/o.jpg,https://www.yelp.com/biz/dear-margaret-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60657,-87.662938,41.935833
eTDiXThHbw1FYNSGoeGB-Q,cumin-lakeview-chicago,"['indpak', 'himalayan']",2,True,17736879024,1039 W Belmont Ave,4.6,33,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/krppYAga5bA2HmJRPc-K3Q/o.jpg,https://www.yelp.com/biz/cumin-lakeview-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60657,-87.65574289999999,41.93970291312647
0EcR5_zMAdyWf96owSBYbw,wolf-and-company-chicago,"['cocktailbars', 'burgers', 'delis']",2,True,13126279653,1752 N Western Ave,4.2,50,[],https://s3-media0.fl.yelpcdn.com/bphoto/_WE1TfhZ8sXB9hFWOUvs-Q/o.jpg,https://www.yelp.com/biz/wolf-and-company-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60647,-87.68777157055223,41.91380989193472
Yc_VAHPXcl_h2CeEr_XfkQ,bolivar-and-lincoln-venezuelan-cafe-chicago,"['cafes', 'venezuelan']",2,True,13129981735,3349 N Sheffield Ave,4.8,271,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/507UhGiCX5NJoEgDb8N5Lg/o.jpg,https://www.yelp.com/biz/bolivar-and-lincoln-venezuelan-cafe-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60657,-87.65401,41.943218
yHp_qrNBnx6CmoN3RkdDLw,mano-a-mano-chicago-2,"['coffee', 'italian', 'wine_bars']",2,True,0,2534 N Milwaukee Ave,4.2,61,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/6zbF81ecWABT7-PNrfq_9g/o.jpg,https://www.yelp.com/biz/mano-a-mano-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60647,-87.70485,41.92719
0Zu5S3zJvLC1Ve7kGAttDQ,bárbaro-taquería-chicago,"['mexican', 'cocktailbars']",2,False,17736978913,2525 W North Ave,4.5,205,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/00W6gWPyILBBvIfVO_QnIA/o.jpg,https://www.yelp.com/biz/b%C3%A1rbaro-taquer%C3%ADa-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60647,-87.69074,41.90997
9aUbPj7dgcjdqF_C0OKjPQ,gavroche-chicago,['french'],3,True,13128988925,1529 N Wells St,4.4,49,[],https://s3-media0.fl.yelpcdn.com/bphoto/ZMKGxH4B6-VDcutPTi_Deg/o.jpg,https://www.yelp.com/biz/gavroche-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60611,-87.63424,41.91
LYppbvgJlBG0SqjSKFiFGg,sapori-trattoria-chicago,"['italian', 'desserts', 'cocktailbars']",3,False,17738329999,2701 N Halsted St,4.4,3011,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/AicJhqa0W6ZPgP41Rz6WNw/o.jpg,https://www.yelp.com/biz/sapori-trattoria-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60614,-87.64859,41.93166
fDpryalBDQhHoll8UKRaXw,way-out-chicago,"['chicken_wings', 'cocktailbars']",2,True,17737998750,3213 W Armitage Ave,4.6,36,['delivery'],https://s3-media0.fl.yelpcdn.com/bphoto/JKDQKi62K2cc3Pow6Ii70w/o.jpg,https://www.yelp.com/biz/way-out-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60617,-87.70767779475786,41.91716335791234
2Oi105ekJSsbFde25kuSXQ,shang-noodle-chicago-chicago,"['chinese', 'noodles']",2,False,13122852218,215 E Grand Ave,4.3,427,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/MPn8mm4zfP4eDCGVuvWRJA/o.jpg,https://www.yelp.com/biz/shang-noodle-chicago-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60611,-87.62204,41.89153
XOLX_XVqY776i6PyIHp_6Q,the-warbler-chicago-2,"['pastashops', 'chicken_wings', 'sandwiches']",2,False,17736810950,4535 N Lincoln Ave,4.4,556,['delivery'],https://s3-media0.fl.yelpcdn.com/bphoto/D35-x6bzj6EA6h0iA0FoOA/o.jpg,https://www.yelp.com/biz/the-warbler-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60625,-87.6854829048272,41.9642255519757
QYqcNmX-jKY1xPrtV85L3Q,aztec-daves-cantina-chicago,"['cocktailbars', 'mexican', 'breakfast_brunch']",2,True,17737998644,1143 N California Ave,4.5,95,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/mwv4aA_TW4BzpD7GIHKzfw/o.jpg,https://www.yelp.com/biz/aztec-daves-cantina-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.69656,41.90238
tzP7xNT7OokI6JKgtINTlA,antico-chicago,['italian'],3,False,17734894895,1946 N Leavitt St,4.4,286,[],https://s3-media0.fl.yelpcdn.com/bphoto/cXfQoAmYnCoUUb427BNO2w/o.jpg,https://www.yelp.com/biz/antico-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60647,-87.68281,41.91746
0HjCj_IX5qniyjHklHrnRQ,to-korean-cuisine-chicago,['korean'],3,True,17733608036,3108 N Broadway,4.9,12,"['delivery', 'pickup', 'restaurant_reservation']",https://s3-media0.fl.yelpcdn.com/bphoto/yaNvh-cYejk6aTLwsETOlQ/o.jpg,https://www.yelp.com/biz/to-korean-cuisine-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60657,-87.644499,41.938057
ZbXgwfVDjb2tz08FGWmSAA,folklore-argentine-grill-chicago,"['argentine', 'steak', 'comfortfood']",2,False,17732921600,2100 W Division St,3.9,838,['pickup'],https://s3-media0.fl.yelpcdn.com/bphoto/lEI5JGiwFdUd8kVAzlx22Q/o.jpg,https://www.yelp.com/biz/folklore-argentine-grill-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.6799240112305,41.9034461975098
soRFbCCBxvunxaLNTs7aIQ,italian-homemade-company-chicago,"['pastashops', 'italian', 'piadina']",2,False,13122650697,947 W Fulton Market St,4.7,112,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/m7oqWyMJ1jtZdKmlzwvgeA/o.jpg,https://www.yelp.com/biz/italian-homemade-company-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60607,-87.65168,41.88662
0o0OGLHAWMfDXNuu4gQ58w,avaspi-chicago,"['salad', 'cocktailbars', 'mediterranean']",2,True,17737201297,1258 W Belmont Ave,4.8,78,[],https://s3-media0.fl.yelpcdn.com/bphoto/yBPbXISW57hbrImXD7W1Lg/o.jpg,https://www.yelp.com/biz/avaspi-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60657,-87.66121234241837,41.93998824212478
B_04jjMZjeGGKjaPcR3Kig,three-dots-and-a-dash-chicago,"['asianfusion', 'tikibars']",3,False,13126104220,"435 N Clark St, Back alley on Hubbard St",4.1,4119,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/oDj0rfl6yoTfg5KZql1Fdw/o.jpg,https://www.yelp.com/biz/three-dots-and-a-dash-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60654,-87.63074664896239,41.89026241296157
XWodOV8dW4WlK2XB3j6JnA,chef-s-special-cocktail-bar-chicago,"['cocktailbars', 'chinese', 'seafood']",3,True,17736665143,2165 N Western Ave,4.4,310,['delivery'],https://s3-media0.fl.yelpcdn.com/bphoto/ra5itZFIVwZWnKeXaOEpVw/o.jpg,https://www.yelp.com/biz/chef-s-special-cocktail-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60647,-87.68721,41.921735
niJ9e7qd8TNYSrUMcn7UEg,pilot-project-brewing-chicago-7,"['breweries', 'cocktailbars', 'asianfusion']",2,True,17737703779,3473 N Clark St,4.8,6,[],https://s3-media0.fl.yelpcdn.com/bphoto/9TmrPtEL1mkUcpzYRd3klg/o.jpg,https://www.yelp.com/biz/pilot-project-brewing-chicago-7?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60657,-87.65476111047458,41.9454924
VWeNF7HWLNPiXF-cKu4kDg,segnatore-chicago,['italian'],3,True,17736979687,1001 N California Ave,4.3,136,['delivery'],https://s3-media0.fl.yelpcdn.com/bphoto/w5cQa8kOc7gGS5ephkcjLA/o.jpg,https://www.yelp.com/biz/segnatore-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.6964,41.89942
LaYrGWnZazWsc3xi1sTYfw,arbella-chicago,"['tapasmallplates', 'cocktailbars', 'newamerican']",2,False,13128466654,112 W Grand Ave,4.4,670,['delivery'],https://s3-media0.fl.yelpcdn.com/bphoto/SpZvLxS15SJmKaFBFVHt-g/o.jpg,https://www.yelp.com/biz/arbella-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60654,-87.6318293755272,41.8920162809497
TC8tG6To87DUzC365njvXw,river-roast-chicago-3,"['tradamerican', 'cocktailbars', 'venues']",3,False,13128220100,315 N La Salle Dr,4.0,1370,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/hGkhJkn2cl-NUM6DGc5OrA/o.jpg,https://www.yelp.com/biz/river-roast-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60654,-87.63227535993691,41.887957929885
ej4_eY_5j3qnOAbOqn3f8g,yardbird-chicago,"['newamerican', 'southern', 'cocktailbars']",2,False,13129999760,530 N Wabash Ave,3.8,417,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/sldxYqXRmoiOYTBTKcBItg/o.jpg,https://www.yelp.com/biz/yardbird-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60654,-87.62704692657827,41.89199674443663
OSyGZMwCI9w_0BbQtH-kCw,duck-duck-goat-chicago,['chinese'],3,False,13129023825,857 W Fulton Market,4.1,2088,['delivery'],https://s3-media0.fl.yelpcdn.com/bphoto/B-9g9Mgdy6TCJv7NeRgwFA/o.jpg,https://www.yelp.com/biz/duck-duck-goat-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60607,-87.64971571113162,41.886635785447695
zFbAbx4GJfu1GByUG6rDOw,la-grande-boucherie-chicago-3,"['steak', 'french', 'cocktailbars']",3,False,13126243014,431 N Dearborn St,4.4,526,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/Dkm61x578EMTc7CptGwozg/o.jpg,https://www.yelp.com/biz/la-grande-boucherie-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60654,-87.62935,41.89029
zH7lgLLw0FVfA6HrwV4pTw,s-k-y-chicago-5,"['newamerican', 'cocktailbars', 'wine_bars']",3,False,13128461077,2300 N Lincoln Park W,4.5,762,['delivery'],https://s3-media0.fl.yelpcdn.com/bphoto/1b_3FhANV5-s3u5p8e25og/o.jpg,https://www.yelp.com/biz/s-k-y-chicago-5?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60614,-87.6367046,41.924134573867455
pbEiXam9YJL3neCYHGwLUA,alinea-chicago,"['newamerican', 'modern_european']",4,False,13128670110,1723 N Halsted St,4.4,2731,['pickup'],https://s3-media0.fl.yelpcdn.com/bphoto/yUcTqgVYgiaMoRmZy2QVgQ/o.jpg,https://www.yelp.com/biz/alinea-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60614,-87.6482384681229,41.9134194160823
fOSxmKNFkeq8H54Ve1O3bQ,lil-ba-ba-reeba-chicago,"['seafood', 'tapasmallplates']",3,False,13129856909,441 N Clark St,4.4,305,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/PjYiouizIOeSyO6jZAoZpA/o.jpg,https://www.yelp.com/biz/lil-ba-ba-reeba-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60654,-87.63079,41.89043
R5yWov8x3eswu_gWWVhfww,torchio-pasta-bar-chicago,['italian'],2,False,13126430543,738 N Wells St,4.5,426,['delivery'],https://s3-media0.fl.yelpcdn.com/bphoto/2c2xxj6YcNh7LQILZoO97A/o.jpg,https://www.yelp.com/biz/torchio-pasta-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60654,-87.63434971857902,41.89595887400773
eWEfgeuMkGjC-yeV7dXArw,monarch-and-lion-chicago-3,"['british', 'fishnchips', 'indpak']",2,True,13129732623,302 E Illinois St,4.1,212,"['delivery', 'pickup']",https://s3-media0.fl.yelpcdn.com/bphoto/bxGMuU2_Q2LGf7pJ0AqH3w/o.jpg,https://www.yelp.com/biz/monarch-and-lion-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60611,-87.61997400000001,41.891153
TFqM5xDgJTLd6AQNMxNkwg,bereket-turkish-mediterranean-restaurant-chicago,['mediterranean'],2,False,13125003663,333 South Franklin,4.6,211,"['delivery', 'pickup', 'restaurant_reservation']",https://s3-media0.fl.yelpcdn.com/bphoto/EEY1FwhhJGsrX_xt008cMg/o.jpg,https://www.yelp.com/biz/bereket-turkish-mediterranean-restaurant-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60606,-87.63477,41.87713
Xt75l3uhbczQeEvLyXVJfA,the-loyalist-chicago-3,"['newamerican', 'cocktailbars', 'venues']",2,False,17739133774,"177 N Ada St, Ste 001",4.0,675,[],https://s3-media0.fl.yelpcdn.com/bphoto/XpS5ExlGXu9h9lcNJw5Vng/o.jpg,https://www.yelp.com/biz/the-loyalist-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60607,-87.66036,41.88491
at9kUR0H_UzkjEChNHTGmw,medi-kitchen-and-cocktail-chicago,"['mediterranean', 'cocktailbars']",3,True,17738571025,2138 N Halsted,4.4,162,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/QLNjsNxWbosGl6Ii35W5sw/o.jpg,https://www.yelp.com/biz/medi-kitchen-and-cocktail-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60614,-87.6489538,41.92117839114374
WBU0yq9J8qiYQfI_fh2P1Q,crisp-chicago,"['korean', 'chicken_wings']",2,False,17736977610,2940 N Broadway Ave,4.3,3645,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/-cvYAt8Vlf2y_JvDyzwPqw/o.jpg,https://www.yelp.com/biz/crisp-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60657,-87.6444210345452,41.9361214592879
YbLA3uRpvBzIf4oJ352ZVQ,ada-street-chicago,"['bars', 'tradamerican']",3,False,17732341753,1664 N Ada St,4.3,609,['delivery'],https://s3-media0.fl.yelpcdn.com/bphoto/epQcd0uWuZ52kpnyHqjtFw/o.jpg,https://www.yelp.com/biz/ada-street-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60642,-87.6620728,41.9124416
IWRIBBLks0c7EBCzEdnFsA,doner-97-chicago,"['german', 'turkish', 'salad']",2,True,17736986324,2435 N Clark St,4.7,36,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/J6aacNXvoVt1LZdlFlxkhg/o.jpg,https://www.yelp.com/biz/doner-97-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60614,-87.64075,41.926558
T1dv09OKSxmuitPVLXD5Aw,serai-chicago,"['malaysian', 'asianfusion', 'desserts']",2,False,18722068368,2142 N Clybourn Ave,4.7,6,"['pickup', 'delivery', 'restaurant_reservation']",https://s3-media0.fl.yelpcdn.com/bphoto/paj1XOEo4wUyuljzWwyjQA/o.jpg,https://www.yelp.com/biz/serai-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60614,-87.66261,41.92008
DwJwTn1MMhkUk6umLeM5MQ,daebak-chicago,"['korean', 'bbq']",3,False,13127226923,1266 N Milwaukee Ave,4.0,59,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/RgV3VR_tpyfxUSLSRi06hg/o.jpg,https://www.yelp.com/biz/daebak-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.66894,41.90466
NMhq1mBTxwmvxzmUB9BbrA,taste-of-japan-chicago,"['sushi', 'japacurry', 'ramen']",2,True,13125889818,201 N Wells St,4.7,20,"['delivery', 'pickup', 'restaurant_reservation']",https://s3-media0.fl.yelpcdn.com/bphoto/uVZTPYgRKDDk0oLnQqbqzw/o.jpg,https://www.yelp.com/biz/taste-of-japan-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60606,-87.633631,41.886037
ZhHonGY7XknrPjwtx2jg2A,khmai-chicago,['cambodian'],2,True,13126267710,6580 N Sheridan Rd,4.5,73,[],https://s3-media0.fl.yelpcdn.com/bphoto/wj5cBkghQVUwDINqCLeHBw/o.jpg,https://www.yelp.com/biz/khmai-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60626,-87.66098231077194,42.00239984854286
Q55HHOW09QoNI07dUXjn5A,alpana-chicago,"['newamerican', 'wine_bars']",3,False,13126248055,831 N State St,4.3,350,[],https://s3-media0.fl.yelpcdn.com/bphoto/saDyVIkwyp6SppPaMjI9Yw/o.jpg,https://www.yelp.com/biz/alpana-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60610,-87.62807020124552,41.89767781975498
JgTf0nmG-nWiQmrHZ11-tg,kindling-downtown-cookout-and-cocktails-chicago-2,"['desserts', 'coffee', 'tradamerican']",3,False,13127895992,"202 S Franklin St, Willis Tower",4.0,156,[],https://s3-media0.fl.yelpcdn.com/bphoto/MrYBTNVH8BTXg5hcmtJMng/o.jpg,https://www.yelp.com/biz/kindling-downtown-cookout-and-cocktails-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60606,-87.63541,41.87923
HaX1xkisTWetyKUkuBAzzQ,mother-s-ruin-chicago,"['newamerican', 'burgers', 'cocktailbars']",2,False,0,2943 N Milwaukee Ave,4.2,127,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/lIyMost6yTW01pG13F9eOA/o.jpg,https://www.yelp.com/biz/mother-s-ruin-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60618,-87.71647,41.93495
90-6FQYDxKp516WnO_jMpg,galit-chicago,"['mediterranean', 'mideastern', 'vegetarian']",4,False,17733608755,2429 N Lincoln Ave,4.2,509,['delivery'],https://s3-media0.fl.yelpcdn.com/bphoto/jINOE0OdU4ctRxfZW-X67A/o.jpg,https://www.yelp.com/biz/galit-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60614,-87.6496120914817,41.9261880718568
EYjyi_lytYaM1Ty7-kNKSg,phodega-chicago,"['vietnamese', 'hainan', 'noodles']",2,False,17736878187,1924 W Division St,4.3,362,"['pickup', 'delivery']",https://s3-media0.fl.yelpcdn.com/bphoto/rDsx27fhZnZhjKPq8xV2wg/o.jpg,https://www.yelp.com/biz/phodega-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60622,-87.6758734,41.90334127310094
