id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
TpnJu57_NYEjgJyL6klurg,perilla-steakhouse-chicago-5,PERILLA steakhouse,https://s3-media0.fl.yelpcdn.com/bphoto/C_9edXz-MtkkawpF-u0oIw/o.jpg,False,https://www.yelp.com/biz/perilla-steakhouse-chicago-5?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,126,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.2,"['delivery', 'pickup']",,+13122369300,(312) 236-9300,4751.14073058608,41.88655,-87.62604,225 N Wabash Ave,,,Chicago,60601,US,IL,"['225 N Wabash Ave', 'Chicago, IL 60601']"
bQDXNksi5lQ4YRv0kGSzjQ,the-welcome-back-lounge-chicago,The Welcome Back Lounge,https://s3-media0.fl.yelpcdn.com/bphoto/TjCUcUaKkS9YHQY6RI0PRg/o.jpg,False,https://www.yelp.com/biz/the-welcome-back-lounge-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,128,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",$$,+17738252800,(773) 825-2800,2961.3891387805747,41.92549,-87.701022,2423 N Milwaukee Ave,,,Chicago,60647,US,IL,"['2423 N Milwaukee Ave', 'Chicago, IL 60647']"
WyjV1N1iQcXnk9_oLHaKxw,pinched-on-the-river-chicago,Pinched on the River,https://s3-media0.fl.yelpcdn.com/bphoto/XTSO346yeQ3HDZVLg-_JaA/o.jpg,False,https://www.yelp.com/biz/pinched-on-the-river-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,495,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.4,"['delivery', 'pickup']",$$,+13125263883,(312) 526-3883,5361.856765940691,41.8909516,-87.6161529,443 E Illinois St,,,Chicago,60611,US,IL,"['443 E Illinois St', 'Chicago, IL 60611']"
Enf_3DXmppx19hFGs0UDKw,la-nonna-chicago,La Nonna,https://s3-media0.fl.yelpcdn.com/bphoto/-jBN1TM7gcCGELyAk3B-RA/o.jpg,False,https://www.yelp.com/biz/la-nonna-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,432,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'italian', 'title': 'Italian'}]",4.7,"['delivery', 'pickup']",$$,+17732534741,(773) 253-4741,5474.534952379793,41.9429574,-87.7203016,3400 N Lawndale Ave,,,Chicago,60618,US,IL,"['3400 N Lawndale Ave', 'Chicago, IL 60618']"
FwDHTTQeq2-9oIk13r37aw,sotto-chicago,Sotto,https://s3-media0.fl.yelpcdn.com/bphoto/A_tBUcrZ4vZWuvyzcOMDrw/o.jpg,False,https://www.yelp.com/biz/sotto-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,6,"[{'alias': 'italian', 'title': 'Italian'}]",4.3,[],,+13123327475,(312) 332-7475,4817.769202411339,41.88039,-87.63014,71 W Monroe St Lower Level,,,Chicago,60603,US,IL,"['71 W Monroe St Lower Level', 'Chicago, IL 60603']"
m5_GCJP2W4zEJnyVgxa3eA,longman-and-eagle-chicago,Longman & Eagle,https://s3-media0.fl.yelpcdn.com/bphoto/nkFuSeLKVdj4EYFWZFahuA/o.jpg,False,https://www.yelp.com/biz/longman-and-eagle-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2624,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",4.1,"['delivery', 'pickup']",$$,+17732767110,(773) 276-7110,3689.863796513179,41.930156679293,-87.707222394898,2657 N Kedzie Ave,,,Chicago,60647,US,IL,"['2657 N Kedzie Ave', 'Chicago, IL 60647']"
YghqKXYrA7mvQkkrhMYSHw,chubby-cattle-chicago-10,Chubby Cattle,https://s3-media0.fl.yelpcdn.com/bphoto/DGwBECAXhZFq41iPtSmSmw/o.jpg,False,https://www.yelp.com/biz/chubby-cattle-chicago-10?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,308,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,['restaurant_reservation'],$$$$,+17734519398,(773) 451-9398,6776.854816122704,41.8534739,-87.6345661,2162 S Archer,,,Chicago,60616,US,IL,"['2162 S Archer', 'Chicago, IL 60616']"
p-a5uSlaIENNTmoYqOvTYA,denuccis-lincoln-park,DeNuccis,https://s3-media0.fl.yelpcdn.com/bphoto/qYmj4pLnnHYLkLH3bRL8Cw/o.jpg,False,https://www.yelp.com/biz/denuccis-lincoln-park?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,210,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'italian', 'title': 'Italian'}]",4.4,[],$$$,+17736978780,(773) 697-8780,3417.1392242489283,41.91993037383063,-87.6414504647255,503 W Dickens Ave,,,Lincoln Park,60614,US,IL,"['503 W Dickens Ave', 'Lincoln Park, IL 60614']"
bPiaa7fgHkC9l7B2HyS0aw,cedar-palace-chicago-2,Cedar Palace,https://s3-media0.fl.yelpcdn.com/bphoto/TcWClplXd-snEKEZttMPCA/o.jpg,False,https://www.yelp.com/biz/cedar-palace-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,505,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'falafel', 'title': 'Falafel'}]",4.8,"['pickup', 'delivery']",$$,+13126430933,(312) 643-0933,3004.4738179989,41.918054,-87.645757,655 W Armitage Ave,,,Chicago,60614,US,IL,"['655 W Armitage Ave', 'Chicago, IL 60614']"
VTvA123KB4mH9etLGvEYlA,oliver-s-chicago,Oliver’s,https://s3-media0.fl.yelpcdn.com/bphoto/DTg-jmTx5NDz9oS-dmIR2g/o.jpg,False,https://www.yelp.com/biz/oliver-s-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,91,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.6,"['delivery', 'pickup']",,+12133203100,(213) 320-3100,6730.659699529403,41.85906589108441,-87.62520072892792,1639 S Wabash Ave,,,Chicago,60616,US,IL,"['1639 S Wabash Ave', 'Chicago, IL 60616']"
ziIfrqtyupmeNlPAOx6jTw,quartino-ristorante-chicago,Quartino Ristorante,https://s3-media0.fl.yelpcdn.com/bphoto/sXuF8TAb3WlRV_hE3iMkRg/o.jpg,False,https://www.yelp.com/biz/quartino-ristorante-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,6094,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.2,['delivery'],$$,+13126985000,(312) 698-5000,4292.974325195948,41.8934479679332,-87.62835547326355,626 N State St,,,Chicago,60654,US,IL,"['626 N State St', 'Chicago, IL 60654']"
PH2qRMJ2s4oqI1-9wlu2jw,rose-mary-chicago-2,Rose Mary,https://s3-media0.fl.yelpcdn.com/bphoto/1ohj2UxPl0rRVk_uUK1T-w/o.jpg,False,https://www.yelp.com/biz/rose-mary-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,819,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,['delivery'],$$$$,+18722603921,(872) 260-3921,2993.276511848011,41.88698,-87.65119,932 W Fulton Market,,,Chicago,60607,US,IL,"['932 W Fulton Market', 'Chicago, IL 60607']"
URjuAY-Nv-133vzQMe77tg,birdman-ramen-chicago,Birdman Ramen,https://s3-media0.fl.yelpcdn.com/bphoto/vL2TRgyDQ3kutcDExn2o8A/o.jpg,False,https://www.yelp.com/biz/birdman-ramen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,75,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.3,"['delivery', 'pickup']",$$,+13125794459,(312) 579-4459,4812.890838007259,41.892786,-87.622044,212 E Ohio St,,,Chicago,60654,US,IL,"['212 E Ohio St', 'Chicago, IL 60654']"
sJOPkTGLi53eB46ykvDeRg,farm-bar-lakeview-chicago,Farm Bar - Lakeview,https://s3-media0.fl.yelpcdn.com/bphoto/7llaReubpG36PeD2v_llSQ/o.jpg,False,https://www.yelp.com/biz/farm-bar-lakeview-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,542,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.2,"['delivery', 'pickup']",$$,+17732812599,(773) 281-2599,3715.9040794570924,41.93643,-87.66141,1300 W Wellington Ave,,,Chicago,60657,US,IL,"['1300 W Wellington Ave', 'Chicago, IL 60657']"
32t_t04aDAMRkhNksU0xsg,charlie-martins-chicago,Charlie Martin's,https://s3-media0.fl.yelpcdn.com/bphoto/-2piz52WtE2Am94jxNO_RA/o.jpg,False,https://www.yelp.com/biz/charlie-martins-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,46,"[{'alias': 'supperclubs', 'title': 'Supper Clubs'}]",4.8,"['delivery', 'pickup']",,+13129293174,(312) 929-3174,3969.1357162408804,41.895974,-87.631573,736 N Clark St,,,Chicago,60654,US,IL,"['736 N Clark St', 'Chicago, IL 60654']"
_O2_9HL-pnb3ZvOOfjRDuA,shinhwa-korean-steakhouse-chicago-3,Shinhwa Korean Steakhouse,https://s3-media0.fl.yelpcdn.com/bphoto/9g_EO1kihdh9-25jKOfFUA/o.jpg,False,https://www.yelp.com/biz/shinhwa-korean-steakhouse-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,107,"[{'alias': 'korean', 'title': 'Korean'}]",4.3,['restaurant_reservation'],$$$,+13122919034,(312) 291-9034,7330.6765580657,41.848942923017454,-87.63170820559958,2407 S Wentworth Ave,,,Chicago,60616,US,IL,"['2407 S Wentworth Ave', 'Chicago, IL 60616']"
KML-ctMyeT9OkmEO_zjQmw,bazaar-meat-by-josé-andrés-chicago-2,Bazaar Meat,https://s3-media0.fl.yelpcdn.com/bphoto/uar1D2TK36TgRE_vYh8fng/o.jpg,False,https://www.yelp.com/biz/bazaar-meat-by-jos%C3%A9-andr%C3%A9s-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,211,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.3,[],$$$$,+13128206601,(312) 820-6601,4102.904355999825,41.8840009,-87.63722299999999,120 N Wacker Dr,,,Chicago,60606,US,IL,"['120 N Wacker Dr', 'Chicago, IL 60606']"
r9zeenSk7DLkv3MwHbfkng,menya-goku-by-ramen-wasabi-chicago,Menya Goku By Ramen Wasabi,https://s3-media0.fl.yelpcdn.com/bphoto/YUSehQQXGODCGSQp1ssNxw/o.jpg,False,https://www.yelp.com/biz/menya-goku-by-ramen-wasabi-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,138,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.7,"['delivery', 'pickup']",$$,+17739426701,(773) 942-6701,6246.778204036729,41.9612451,-87.6841485,2207 W Montrose Ave,,,Chicago,60618,US,IL,"['2207 W Montrose Ave', 'Chicago, IL 60618']"
8kzFBxGtAiOARf-4dnjOCA,bar-sotto-chicago-2,Bar Sotto,https://s3-media0.fl.yelpcdn.com/bphoto/YnO4eVDQAriPw6LCdNZybA/o.jpg,False,https://www.yelp.com/biz/bar-sotto-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,17,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.6,[],,+13123327475,(312) 332-7475,4817.769202411339,41.88039,-87.63014,71 W Monroe St,Lower Level,,Chicago,60603,US,IL,"['71 W Monroe St', 'Lower Level', 'Chicago, IL 60603']"
kUpqpEqkBjZguS1uA6NQYA,en-hakkore-2-0-chicago-15,En Hakkore 2.0,https://s3-media0.fl.yelpcdn.com/bphoto/QO3A1d-5GkMHMIknJYml0A/o.jpg,False,https://www.yelp.com/biz/en-hakkore-2-0-chicago-15?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,609,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.6,"['delivery', 'pickup']",$$,+17732785959,(773) 278-5959,461.0991041813343,41.90859268098761,-87.67442096514347,1467 N Milwaukee Ave,,,Chicago,60622,US,IL,"['1467 N Milwaukee Ave', 'Chicago, IL 60622']"
hRoJc3vnia5CXXBTXL5Jtg,omakase-shoji-chicago,Omakase Shoji,https://s3-media0.fl.yelpcdn.com/bphoto/7CnE1y7VwiHwyyZOIDb3Wg/o.jpg,False,https://www.yelp.com/biz/omakase-shoji-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,38,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bars', 'title': 'Bars'}]",4.9,[],,,,1276.1003878145232,41.895835501843294,-87.66894076019526,1641 W Chicago Ave,,,Chicago,60622,US,IL,"['1641 W Chicago Ave', 'Chicago, IL 60622']"
PtqCsmnOow_ByOkj38eB8w,the-evie-chicago,The Evie,https://s3-media0.fl.yelpcdn.com/bphoto/1oVK9OyL-q4bf4ktvipQhg/o.jpg,False,https://www.yelp.com/biz/the-evie-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,277,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"['pickup', 'delivery']",$$$,+13127013300,(312) 701-3300,4686.022603380091,41.892207051940055,-87.62390403884024,537 N Michigan Ave,,,Chicago,60611,US,IL,"['537 N Michigan Ave', 'Chicago, IL 60611']"
sWYRaPCYHrTxsZPLWmzkzQ,scofflaw-chicago,Scofflaw,https://s3-media0.fl.yelpcdn.com/bphoto/0puz-l7yNvCXlA3ZdU24kg/o.jpg,False,https://www.yelp.com/biz/scofflaw-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,865,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,['delivery'],$$$,+17732529700,(773) 252-9700,2780.9067156385513,41.9173240661621,-87.7071762084961,3201 W Armitage Ave,,,Chicago,60647,US,IL,"['3201 W Armitage Ave', 'Chicago, IL 60647']"
etdDXmh2FnRgOgCRge5MAQ,ocean-grill-and-bar-chicago,Ocean Grill & Bar,https://s3-media0.fl.yelpcdn.com/bphoto/Lx-UsyOvxZmowRkouv13aA/o.jpg,False,https://www.yelp.com/biz/ocean-grill-and-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,164,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.3,"['pickup', 'delivery', 'restaurant_reservation']",$$,+13122261826,(312) 226-1826,6264.3480803848615,41.856734,-87.63923,1826 S Canal St,,,Chicago,60616,US,IL,"['1826 S Canal St', 'Chicago, IL 60616']"
dNahrgb_2WkgA4ZhONEHuA,botanero-chicago,Botanero,https://s3-media0.fl.yelpcdn.com/bphoto/Trir9dR9HW0bqyOZq4lJow/o.jpg,False,https://www.yelp.com/biz/botanero-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,23,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,[],,+17737703605,(773) 770-3605,900.7253382161806,41.907463476993115,-87.6672637090087,1413 N Ashland Ave,,,Chicago,60622,US,IL,"['1413 N Ashland Ave', 'Chicago, IL 60622']"
OOE9Bhk18RPZIL3O1OqH8g,qiao-lin-hotpot-chicago-downtown-chicago,Qiao Lin Hotpot - Chicago Downtown,https://s3-media0.fl.yelpcdn.com/bphoto/v_RfRzxLf5L6bcOe91f_qg/o.jpg,False,https://www.yelp.com/biz/qiao-lin-hotpot-chicago-downtown-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,168,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.6,['restaurant_reservation'],$$$,+13122852166,(312) 285-2166,4851.69019791708,41.891236,-87.622091,210 E Illinois St,,,Chicago,60611,US,IL,"['210 E Illinois St', 'Chicago, IL 60611']"
OLLCYpaF_cWzrZ-Hd7FYMQ,lardon-chicago,Lardon,https://s3-media0.fl.yelpcdn.com/bphoto/qsajRXM_i7cOo-EPi0t2ig/o.jpg,False,https://www.yelp.com/biz/lardon-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,140,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.3,[],$$,+17736974444,(773) 697-4444,2468.223051104041,41.921891836367266,-87.69749321372282,2200 N California Ave,,,Chicago,60647,US,IL,"['2200 N California Ave', 'Chicago, IL 60647']"
asY7B6x7ZdTivOq4sElZQg,hoyts-chicago-chicago-3,Hoyt's Chicago,https://s3-media0.fl.yelpcdn.com/bphoto/WeGEwCN6n1QTBenxBPMzKQ/o.jpg,False,https://www.yelp.com/biz/hoyts-chicago-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,4,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,[],,+13123469870,(312) 346-9870,4743.629336655919,41.8873941,-87.62569400000001,71 E Wacker Dr,,,Chicago,60601,US,IL,"['71 E Wacker Dr', 'Chicago, IL 60601']"
cyqK8gatPIaOYNvwq4yprA,olio-e-più-chicago-2,Olio e Più,https://s3-media0.fl.yelpcdn.com/bphoto/R48tM6hZcm2poWzi29Y4JQ/o.jpg,False,https://www.yelp.com/biz/olio-e-pi%C3%B9-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,574,"[{'alias': 'italian', 'title': 'Italian'}]",4.4,"['delivery', 'pickup']",$$$,+13123633335,(312) 363-3335,4321.836371703315,41.89059,-87.62939,445 N Dearborn St,,,Chicago,60654,US,IL,"['445 N Dearborn St', 'Chicago, IL 60654']"
iiY5lZTcUqgxfU2It8pyUQ,il-girasole-trattoria-chicago,Il Girasole Trattoria,https://s3-media0.fl.yelpcdn.com/bphoto/UDpRGZ5lW0LGdpCw8kauJA/o.jpg,False,https://www.yelp.com/biz/il-girasole-trattoria-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'soup', 'title': 'Soup'}]",4.6,"['pickup', 'delivery']",,+18723152928,(872) 315-2928,2931.815330468413,41.9304808,-87.68807216688188,2700 N Western Ave,,,Chicago,60647,US,IL,"['2700 N Western Ave', 'Chicago, IL 60647']"
LnVv3v3uYa7g9MzqzII6tA,provare-chicago,Provare,https://s3-media0.fl.yelpcdn.com/bphoto/vHz0WPg-k66oJu1xsSAHtg/o.jpg,False,https://www.yelp.com/biz/provare-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,442,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,['delivery'],$$$,+13129880943,(312) 988-0943,1414.8113723442366,41.89609753853198,-87.66587719325405,1523 W Chicago Ave,,,Chicago,60642,US,IL,"['1523 W Chicago Ave', 'Chicago, IL 60642']"
ERYEi0job-Kwca1lkOcRhg,noodlebird-chicago,NoodleBird,https://s3-media0.fl.yelpcdn.com/bphoto/GCdFIUMr58KVBJ7nG2bx7A/o.jpg,False,https://www.yelp.com/biz/noodlebird-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,130,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.3,"['pickup', 'delivery']",$$,+17737544000,(773) 754-4000,3600.441191242136,41.93194357461772,-87.7023888774715,2957 W Diversey,,,Chicago,60647,US,IL,"['2957 W Diversey', 'Chicago, IL 60647']"
8wARj6QqmnSkUqLwoBCn7w,gibsons-italia-chicago-2,Gibsons Italia,https://s3-media0.fl.yelpcdn.com/bphoto/VF-gbJjGBkBYsBcc85i0Bg/o.jpg,False,https://www.yelp.com/biz/gibsons-italia-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1042,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.3,['delivery'],$$$,+13124141100,(312) 414-1100,3779.107922996089,41.88660415612635,-87.63957346218746,233 N Canal St,,,Chicago,60606,US,IL,"['233 N Canal St', 'Chicago, IL 60606']"
SNMDHCuAwZQX-Chtq7Q5lA,nettare-chicago-2,Nettare,https://s3-media0.fl.yelpcdn.com/bphoto/_oLV6vx2fjInm-rdkBilqg/o.jpg,False,https://www.yelp.com/biz/nettare-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,53,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,[],,,,1061.4659402869725,41.89575065216653,-87.67662461847067,1953 W Chicago Ave,,,Chicago,60622,US,IL,"['1953 W Chicago Ave', 'Chicago, IL 60622']"
UKs05XWhbP0riI8O0Kv36w,boeufhaus-chicago,Boeufhaus,https://s3-media0.fl.yelpcdn.com/bphoto/JdjZHqlAkka5I86ZshrB_g/o.jpg,False,https://www.yelp.com/biz/boeufhaus-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,483,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.2,['delivery'],$$$,+17736612116,(773) 661-2116,1007.731288814802,41.899831,-87.687487,1012 N Western Ave,,,Chicago,60622,US,IL,"['1012 N Western Ave', 'Chicago, IL 60622']"
IqJKz6-IBIbcfUcotMXO8Q,cafe-istanbul-chicago-4,Cafe Istanbul,https://s3-media0.fl.yelpcdn.com/bphoto/p9ItsZSsPz7hILRYWkteZQ/o.jpg,False,https://www.yelp.com/biz/cafe-istanbul-chicago-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,359,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"['pickup', 'delivery']",$$,+17736619487,(773) 661-9487,196.30508907176466,41.9034987,-87.6778866,2014 W Division St,,,Chicago,60622,US,IL,"['2014 W Division St', 'Chicago, IL 60622']"
